Date,SentimentScore
2022-05-04,-0.05178666666666667
2022-05-03,-0.07734471428571428
2022-05-02,-0.0265575
2022-04-29,-0.046016
2022-04-28,-0.027526500000000002
2022-04-27,-0.12336133333333332
2022-04-26,0.021229
2022-04-20,-0.021824
2022-04-19,-0.002939444444444443
2022-04-18,-0.013452
2022-04-12,-0.015069500000000007
2022-04-11,0.006688
2022-04-07,-0.054694
2022-04-06,0.029661
2022-04-05,-0.009811
2022-04-04,-0.009940500000000001
2022-04-01,0.171121
2022-03-30,0.1867435
2022-03-29,0.020349
2022-03-24,0.1447585
2022-03-23,-0.190577
2022-03-22,0.021565
2022-03-21,0.048231
2022-03-15,0.025851
2022-03-11,0.150225
2022-03-10,0.030599
2022-03-09,0.020401
2022-03-08,0.097242
2022-03-04,0.030908
2022-03-03,-0.092622
